team1,team2,win,tie,lose
DR Congo,Morocco,0.083799,0.000000,0.916201
DR Congo,Netherlands,0.052903,0.000000,0.947097
DR Congo,New Zealand,0.619263,0.000000,0.380737
DR Congo,Norway,0.104148,0.000000,0.895852
DR Congo,Panama,0.474358,0.000000,0.525642
DR Congo,Paraguay,0.292429,0.000000,0.707571
DR Congo,Portugal,0.10,0,0.90
DR Congo,Qatar,0.625801,0.000000,0.374199
DR Congo,Saudi Arabia,0.544495,0.000000,0.455505
DR Congo,Scotland,0.342881,0.000000,0.657119
DR Congo,Senegal,0.094377,0.000000,0.905623
DR Congo,South Africa,0.551386,0.000000,0.448614
DR Congo,South Korea,0.244127,0.000000,0.755873
DR Congo,Spain,0.030060,0.000000,0.969940
DR Congo,Sweden,0.288081,0.000000,0.711919
DR Congo,Switzerland,0.127993,0.000000,0.872007
DR Congo,Tunisia,0.440323,0.000000,0.559677
DR Congo,Turkey,0.131898,0.000000,0.868102
DR Congo,United States,0.156344,0.000000,0.843656
DR Congo,Uruguay,0.120581,0.000000,0.879419
DR Congo,Uzbekistan,0.58,0,0.42
Ecuador,Egypt,0.759747,0.000000,0.240253
Ecuador,England,0.254359,0.000000,0.745641
Ecuador,France,0.205888,0.000000,0.794112
Ecuador,Germany,0.25,0,0.75
Ecuador,Ghana,0.859295,0.000000,0.140705
Ecuador,Haiti,0.940165,0.000000,0.059835
Ecuador,Iran,0.782751,0.000000,0.217249
Ecuador,Iraq,0.923279,0.000000,0.076721
Ecuador,Ivory Coast,0.59,0,0.41
Ecuador,Japan,0.506955,0.000000,0.493045
Ecuador,Jordan,0.918815,0.000000,0.081185
Ecuador,Mexico,0.544495,0.000000,0.455505
Ecuador,Morocco,0.421737,0.000000,0.578263
Ecuador,Netherlands,0.308150,0.000000,0.691850
Ecuador,New Zealand,0.928414,0.000000,0.071586
Ecuador,Norway,0.481061,0.000000,0.518939
Ecuador,Panama,0.877987,0.000000,0.122013
Ecuador,Paraguay,0.767196,0.000000,0.232804
Ecuador,Portugal,0.271459,0.000000,0.728541
Ecuador,Qatar,0.930242,0.000000,0.069758
Ecuador,Saudi Arabia,0.905048,0.000000,0.094952
Ecuador,Scotland,0.806228,0.000000,0.193772
Ecuador,Senegal,0.453840,0.000000,0.546160
Ecuador,South Africa,0.907412,0.000000,0.092588
Ecuador,South Korea,0.720306,0.000000,0.279694
Ecuador,Spain,0.198156,0.000000,0.801844
Ecuador,Sweden,0.763405,0.000000,0.236595
Ecuador,Switzerland,0.539255,0.000000,0.460745
Ecuador,Tunisia,0.862512,0.000000,0.137488
Ecuador,Turkey,0.547824,0.000000,0.452176
Ecuador,United States,0.596398,0.000000,0.403602
Ecuador,Uruguay,0.522292,0.000000,0.477708
Ecuador,Uzbekistan,0.891939,0.000000,0.108061
Egypt,England,0.097370,0.000000,0.902630
Egypt,France,0.075775,0.000000,0.924225
Egypt,Germany,0.124187,0.000000,0.875813
Egypt,Ghana,0.658846,0.000000,0.341154
Egypt,Haiti,0.832462,0.000000,0.167538
Egypt,Iran,0.61,0,0.39
Egypt,Iraq,0.791907,0.000000,0.208093
Egypt,Ivory Coast,0.405219,0.000000,0.594781
Egypt,Japan,0.245368,0.000000,0.754632
Egypt,Jordan,0.781607,0.000000,0.218393
Egypt,Mexico,0.274314,0.000000,0.725686
Egypt,Morocco,0.187408,0.000000,0.812592
Egypt,Netherlands,0.123459,0.000000,0.876541
Egypt,New Zealand,0.75,0,0.25
Egypt,Norway,0.226692,0.000000,0.773308
Egypt,Panama,0.694706,0.000000,0.305294
Egypt,Paraguay,0.510312,0.000000,0.489688
Egypt,Portugal,0.105408,0.000000,0.894592
Egypt,Qatar,0.808318,0.000000,0.191682
Egypt,Saudi Arabia,0.750882,0.000000,0.249118
Egypt,Scotland,0.568171,0.000000,0.431829
Egypt,Senegal,0.208093,0.000000,0.791907
Egypt,South Africa,0.756050,0.000000,0.243950
Egypt,South Korea,0.448851,0.000000,0.551149
Egypt,Spain,0.072483,0.000000,0.927517
Egypt,Sweden,0.505037,0.000000,0.494963
Egypt,Switzerland,0.270133,0.000000,0.729867
Egypt,Tunisia,0.664858,0.000000,0.335142
Egypt,Turkey,0.276996,0.000000,0.723004
Egypt,United States,0.318470,0.000000,0.681530
Egypt,Uruguay,0.256915,0.000000,0.743085
Egypt,Uzbekistan,0.723004,0.000000,0.276996
England,France,0.431829,0.000000,0.568171
England,Germany,0.567935,0.000000,0.432065
England,Ghana,0.88,0,0.12
England,Haiti,0.978751,0.000000,0.021249
England,Iran,0.913510,0.000000,0.086490
England,Iraq,0.972435,0.000000,0.027565
England,Ivory Coast,0.863306,0.000000,0.136694
England,Japan,0.750882,0.000000,0.249118
England,Jordan,0.970740,0.000000,0.029260
England,Mexico,0.777983,0.000000,0.222017
England,Morocco,0.681322,0.000000,0.318678
England,Netherlands,0.566287,0.000000,0.433713
England,New Zealand,0.974371,0.000000,0.025629
England,Norway,0.731001,0.000000,0.268999
England,Panama,0.90,0,0.10
England,Paraguay,0.906196,0.000000,0.093804
England,Portugal,0.522052,0.000000,0.477948
England,Qatar,0.975057,0.000000,0.024943
England,Saudi Arabia,0.965448,0.000000,0.034552
England,Scotland,0.924225,0.000000,0.075775
England,Senegal,0.708959,0.000000,0.291041
England,South Africa,0.966364,0.000000,0.033636
England,South Korea,0.883034,0.000000,0.116966
England,Spain,0.420100,0.000000,0.579900
England,Sweden,0.904386,0.000000,0.095614
England,Switzerland,0.774316,0.000000,0.225684
England,Tunisia,0.948427,0.000000,0.051573
England,Turkey,0.780294,0.000000,0.219706
England,United States,0.812445,0.000000,0.187555
England,Uruguay,0.762190,0.000000,0.237810
England,Uzbekistan,0.960312,0.000000,0.039688
France,Germany,0.633630,0.000000,0.366370
France,Ghana,0.959275,0.000000,0.040725
France,Haiti,0.983767,0.000000,0.016233
France,Iran,0.932872,0.000000,0.067128
France,Iraq,0.95,0,0.05
France,Ivory Coast,0.892585,0.000000,0.107415
France,Japan,0.798624,0.000000,0.201376
France,Jordan,0.977604,0.000000,0.022396
France,Mexico,0.821763,0.000000,0.178237
France,Morocco,0.737738,0.000000,0.262262
France,Netherlands,0.632070,0.000000,0.367930
France,New Zealand,0.980401,0.000000,0.019599
France,Norway,0.71,0,0.29
France,Panama,0.965223,0.000000,0.034777
France,Paraguay,0.927064,0.000000,0.072936
France,Portugal,0.589684,0.000000,0.410316
France,Qatar,0.980928,0.000000,0.019072
France,Saudi Arabia,0.973519,0.000000,0.026481
France,Scotland,0.941342,0.000000,0.058658
France,Senegal,0.83,0,0.17
France,South Africa,0.974227,0.000000,0.025773
France,South Korea,0.908534,0.000000,0.091466
France,Spain,0.488010,0.000000,0.511990
France,Sweden,0.925624,0.000000,0.074376
France,Switzerland,0.818651,0.000000,0.181349
France,Tunisia,0.960312,0.000000,0.039688
France,Turkey,0.823722,0.000000,0.176278
France,United States,0.850734,0.000000,0.149266
France,Uruguay,0.808318,0.000000,0.191682
France,Uzbekistan,0.969545,0.000000,0.030455
Germany,Ghana,0.931599,0.000000,0.068401
Germany,Haiti,0.972254,0.000000,0.027746
Germany,Iran,0.889323,0.000000,0.110677
Germany,Iraq,0.964078,0.000000,0.035922
Germany,Ivory Coast,0.80,0,0.20
Germany,Japan,0.696332,0.000000,0.303668
Germany,Jordan,0.961890,0.000000,0.038110
Germany,Mexico,0.727211,0.000000,0.272789
Germany,Morocco,0.619263,0.000000,0.380737
Germany,Netherlands,0.498321,0.000000,0.501679
Germany,New Zealand,0.966581,0.000000,0.033419
Germany,Norway,0.673987,0.000000,0.326013
Germany,Panama,0.941342,0.000000,0.058658
Germany,Paraguay,0.880230,0.000000,0.119770
Germany,Portugal,0.453840,0.000000,0.546160
Germany,Qatar,0.967469,0.000000,0.032531
Germany,Saudi Arabia,0.955070,0.000000,0.044930
Germany,Scotland,0.902714,0.000000,0.097286
Germany,Senegal,0.649513,0.000000,0.350487
Germany,South Africa,0.956249,0.000000,0.043751
Germany,South Korea,0.851706,0.000000,0.148294
Germany,Spain,0.355307,0.000000,0.644693
Germany,Sweden,0.877987,0.000000,0.122013
Germany,Switzerland,0.723004,0.000000,0.276996
Germany,Tunisia,0.933291,0.000000,0.066709
Germany,Turkey,0.729867,0.000000,0.270133
Germany,United States,0.767196,0.000000,0.232804
Germany,Uruguay,0.709157,0.000000,0.290843
Germany,Uzbekistan,0.948474,0.000000,0.051526
Ghana,Haiti,0.720112,0.000000,0.279888
Ghana,Iran,0.371059,0.000000,0.628941
Ghana,Iraq,0.663360,0.000000,0.336640
Ghana,Ivory Coast,0.260780,0.000000,0.739220
Ghana,Japan,0.144103,0.000000,0.855897
Ghana,Jordan,0.649513,0.000000,0.350487
Ghana,Mexico,0.163694,0.000000,0.836306
Ghana,Morocco,0.106682,0.000000,0.893318
Ghana,Netherlands,0.067974,0.000000,0.932026
Ghana,New Zealand,0.679862,0.000000,0.320138
Ghana,Norway,0.131788,0.000000,0.868212
Ghana,Panama,0.65,0,0.35
Ghana,Paraguay,0.350487,0.000000,0.649513
Ghana,Portugal,0.057504,0.000000,0.942496
Ghana,Qatar,0.685887,0.000000,0.314113
Ghana,Saudi Arabia,0.609489,0.000000,0.390511
Ghana,Scotland,0.405219,0.000000,0.594781
Ghana,Senegal,0.119770,0.000000,0.880230
Ghana,South Africa,0.616091,0.000000,0.383909
Ghana,South Korea,0.296615,0.000000,0.703385
Ghana,Spain,0.038892,0.000000,0.961108
Ghana,Sweden,0.345697,0.000000,0.654303
Ghana,Switzerland,0.160825,0.000000,0.839175
Ghana,Tunisia,0.506715,0.000000,0.493285
Ghana,Turkey,0.165541,0.000000,0.834459
Ghana,United States,0.194823,0.000000,0.805177
Ghana,Uruguay,0.151842,0.000000,0.848158
Ghana,Uzbekistan,0.574749,0.000000,0.425251
Haiti,Iran,0.186533,0.000000,0.813467
Haiti,Iraq,0.433713,0.000000,0.566287
Haiti,Ivory Coast,0.120581,0.000000,0.879419
Haiti,Japan,0.061419,0.000000,0.938581
Haiti,Jordan,0.418699,0.000000,0.581301
Haiti,Mexico,0.070698,0.000000,0.929302
Haiti,Morocco,0.12,0,0.88
Haiti,Netherlands,0.027565,0.000000,0.972435
Haiti,New Zealand,0.452176,0.000000,0.547824
Haiti,Norway,0.055711,0.000000,0.944289
Haiti,Panama,0.314113,0.000000,0.685887
Haiti,Paraguay,0.173371,0.000000,0.826629
Haiti,Portugal,0.023164,0.000000,0.976836
Haiti,Qatar,0.459077,0.000000,0.540923
Haiti,Saudi Arabia,0.377575,0.000000,0.622425
Haiti,Scotland,0.20,0,0.80
Haiti,Senegal,0.050229,0.000000,0.949771
Haiti,South Africa,0.384136,0.000000,0.615864
Haiti,South Korea,0.140821,0.000000,0.859179
Haiti,Spain,0.015484,0.000000,0.984516
Haiti,Sweden,0.170367,0.000000,0.829633
Haiti,Switzerland,0.069324,0.000000,0.930676
Haiti,Tunisia,0.285334,0.000000,0.714666
Haiti,Turkey,0.071586,0.000000,0.928414
Haiti,United States,0.085960,0.000000,0.914040
Haiti,Uruguay,0.065056,0.000000,0.934944
Haiti,Uzbekistan,0.344396,0.000000,0.655604
Iran,Iraq,0.769587,0.000000,0.230413
Iran,Ivory Coast,0.374199,0.000000,0.625801
Iran,Japan,0.222017,0.000000,0.777983
Iran,Jordan,0.758519,0.000000,0.241481
Iran,Mexico,0.249118,0.000000,0.750882
Iran,Morocco,0.168343,0.000000,0.831657
Iran,Netherlands,0.110018,0.000000,0.889982
Iran,New Zealand,0.72,0,0.28
Iran,Norway,0.204636,0.000000,0.795364
Iran,Panama,0.666353,0.000000,0.333647
Iran,Paraguay,0.477708,0.000000,0.522292
Iran,Portugal,0.093723,0.000000,0.906277
Iran,Qatar,0.787285,0.000000,0.212715
Iran,Saudi Arabia,0.725686,0.000000,0.274314
Iran,Scotland,0.535916,0.000000,0.464084
Iran,Senegal,0.187408,0.000000,0.812592
Iran,South Africa,0.731189,0.000000,0.268811
Iran,South Korea,0.416832,0.000000,0.583168
Iran,Spain,0.064186,0.000000,0.935814
Iran,Sweden,0.472445,0.000000,0.527555
Iran,Switzerland,0.245191,0.000000,0.754809
Iran,Tunisia,0.635188,0.000000,0.364812
Iran,Turkey,0.251639,0.000000,0.748361
Iran,United States,0.290843,0.000000,0.709157
Iran,Uruguay,0.232804,0.000000,0.767196
Iran,Uzbekistan,0.696129,0.000000,0.303871
Iraq,Ivory Coast,0.151842,0.000000,0.848158
Iraq,Japan,0.078716,0.000000,0.921284
Iraq,Jordan,0.484654,0.000000,0.515346
Iraq,Mexico,0.090356,0.000000,0.909644
Iraq,Morocco,0.057141,0.000000,0.942859
Iraq,Netherlands,0.035690,0.000000,0.964310
Iraq,New Zealand,0.518700,0.000000,0.481300
Iraq,Norway,0.07,0,0.93
Iraq,Panama,0.374199,0.000000,0.625801
Iraq,Paraguay,0.214973,0.000000,0.785027
Iraq,Portugal,0.030032,0.000000,0.969968
Iraq,Qatar,0.525642,0.000000,0.474358
Iraq,Saudi Arabia,0.441978,0.000000,0.558022
Iraq,Scotland,0.256915,0.000000,0.743085
Iraq,Senegal,0.16,0,0.84
Iraq,South Africa,0.448851,0.000000,0.551149
Iraq,South Korea,0.176278,0.000000,0.823722
Iraq,Spain,0.020122,0.000000,0.979878
Iraq,Sweden,0.211433,0.000000,0.788567
Iraq,Switzerland,0.088636,0.000000,0.911364
Iraq,Tunisia,0.342665,0.000000,0.657335
Iraq,Turkey,0.091466,0.000000,0.908534
Iraq,United States,0.109362,0.000000,0.890638
Iraq,Uruguay,0.083285,0.000000,0.916715
Iraq,Uzbekistan,0.406839,0.000000,0.593161
Ivory Coast,Japan,0.323069,0.000000,0.676931
Ivory Coast,Jordan,0.840080,0.000000,0.159920
Ivory Coast,Mexico,0.356846,0.000000,0.643154
Ivory Coast,Morocco,0.252906,0.000000,0.747094
Ivory Coast,Netherlands,0.171319,0.000000,0.828681
Ivory Coast,New Zealand,0.857546,0.000000,0.142454
Ivory Coast,Norway,0.300836,0.000000,0.699164
Ivory Coast,Panama,0.769587,0.000000,0.230413
Ivory Coast,Paraguay,0.604684,0.000000,0.395316
Ivory Coast,Portugal,0.147448,0.000000,0.852552
Ivory Coast,Qatar,0.860911,0.000000,0.139089
Ivory Coast,Saudi Arabia,0.815641,0.000000,0.184359
Ivory Coast,Scotland,0.658846,0.000000,0.341154
Ivory Coast,Senegal,0.278343,0.000000,0.721657
Ivory Coast,South Africa,0.819788,0.000000,0.180212
Ivory Coast,South Korea,0.544495,0.000000,0.455505
Ivory Coast,Spain,0.102902,0.000000,0.897098
Ivory Coast,Sweden,0.599627,0.000000,0.400373
Ivory Coast,Switzerland,0.352017,0.000000,0.647983
Ivory Coast,Tunisia,0.744365,0.000000,0.255635
Ivory Coast,Turkey,0.359935,0.000000,0.640065
Ivory Coast,United States,0.406839,0.000000,0.593161
Ivory Coast,Uruguay,0.336640,0.000000,0.663360
Ivory Coast,Uzbekistan,0.793012,0.000000,0.206988
Japan,Jordan,0.916715,0.000000,0.083285
Japan,Mexico,0.537586,0.000000,0.462414
Japan,Morocco,0.414967,0.000000,0.585033
Japan,Netherlands,0.36,0,0.64
Japan,New Zealand,0.926543,0.000000,0.073457
Japan,Norway,0.474119,0.000000,0.525881
Japan,Panama,0.874975,0.000000,0.125025
Japan,Paraguay,0.762190,0.000000,0.237810
Japan,Portugal,0.265991,0.000000,0.734009
Japan,Qatar,0.928414,0.000000,0.071586
Japan,Saudi Arabia,0.902630,0.000000,0.097370
Japan,Scotland,0.801844,0.000000,0.198156
Japan,Senegal,0.446953,0.000000,0.553047
Japan,South Africa,0.905048,0.000000,0.094952
Japan,South Korea,0.714666,0.000000,0.285334
Japan,Spain,0.193772,0.000000,0.806228
Japan,Sweden,0.64,0,0.36
Japan,Switzerland,0.532335,0.000000,0.467665
Japan,Tunisia,0.73,0,0.27
Japan,Turkey,0.540923,0.000000,0.459077
Japan,United States,0.589684,0.000000,0.410316
Japan,Uruguay,0.515346,0.000000,0.484654
Japan,Uzbekistan,0.889228,0.000000,0.110772
Jordan,Mexico,0.095531,0.000000,0.904469
Jordan,Morocco,0.060540,0.000000,0.939460
Jordan,Netherlands,0.037865,0.000000,0.962135
Jordan,New Zealand,0.534006,0.000000,0.465994
Jordan,Norway,0.075708,0.000000,0.924292
Jordan,Panama,0.388685,0.000000,0.611315
Jordan,Paraguay,0.225517,0.000000,0.774483
Jordan,Portugal,0.031874,0.000000,0.968126
Jordan,Qatar,0.540923,0.000000,0.459077
Jordan,Saudi Arabia,0.457172,0.000000,0.542828
Jordan,Scotland,0.268811,0.000000,0.731189
Jordan,Senegal,0.068401,0.000000,0.931599
Jordan,South Africa,0.464084,0.000000,0.535916
Jordan,South Korea,0.185371,0.000000,0.814629
Jordan,Spain,0.021369,0.000000,0.978631
Jordan,Sweden,0.221852,0.000000,0.778148
Jordan,Switzerland,0.093723,0.000000,0.906277
Jordan,Tunisia,0.356626,0.000000,0.643374
Jordan,Turkey,0.096698,0.000000,0.903302
Jordan,United States,0.115488,0.000000,0.884512
Jordan,Uruguay,0.088095,0.000000,0.911905
Jordan,Uzbekistan,0.421737,0.000000,0.578263
Mexico,Morocco,0.378929,0.000000,0.621071
Mexico,Netherlands,0.271459,0.000000,0.728541
Mexico,New Zealand,0.915609,0.000000,0.084391
Mexico,Norway,0.436779,0.000000,0.563221
Mexico,Panama,0.857546,0.000000,0.142454
Mexico,Paraguay,0.733821,0.000000,0.266179
Mexico,Portugal,0.237636,0.000000,0.762364
Mexico,Qatar,0.917735,0.000000,0.082265
Mexico,Saudi Arabia,0.888565,0.000000,0.111435
Mexico,Scotland,0.776821,0.000000,0.223179
Mexico,Senegal,0.410084,0.000000,0.589916
Mexico,South Africa,1,0,0
Mexico,South Korea,0.72,0,0.28
Mexico,Spain,0.171319,0.000000,0.828681
Mexico,Sweden,0.729678,0.000000,0.270322
Mexico,Switzerland,0.494723,0.000000,0.505277
Mexico,Tunisia,0.839951,0.000000,0.160049
Mexico,Turkey,0.503358,0.000000,0.496642
Mexico,United States,0.552810,0.000000,0.447190
Mexico,Uruguay,0.477708,0.000000,0.522292
Mexico,Uzbekistan,0.873499,0.000000,0.126501
Morocco,Netherlands,0.379155,0.000000,0.620845
Morocco,New Zealand,0.946760,0.000000,0.053240
Morocco,Norway,0.559677,0.000000,0.440323
Morocco,Panama,0.907975,0.000000,0.092025
Morocco,Paraguay,0.818793,0.000000,0.181207
Morocco,Portugal,0.338142,0.000000,0.661858
Morocco,Qatar,0.948145,0.000000,0.051855
Morocco,Saudi Arabia,0.928923,0.000000,0.071077
Morocco,Scotland,0.68,0,0.32
Morocco,Senegal,0.532574,0.000000,0.467426
Morocco,South Africa,0.930738,0.000000,0.069262
Morocco,South Korea,0.779306,0.000000,0.220694
Morocco,Spain,0.253087,0.000000,0.746913
Morocco,Sweden,0.815641,0.000000,0.184359
Morocco,Switzerland,0.616091,0.000000,0.383909
Morocco,Tunisia,0.895852,0.000000,0.104148
Morocco,Turkey,0.624227,0.000000,0.375773
Morocco,United States,0.669545,0.000000,0.330455
Morocco,Uruguay,0.599857,0.000000,0.400143
Morocco,Uzbekistan,0.918815,0.000000,0.081185
Netherlands,New Zealand,0.966798,0.000000,0.033202
Netherlands,Norway,0.675461,0.000000,0.324539
Netherlands,Panama,0.941711,0.000000,0.058289
Netherlands,Paraguay,0.880937,0.000000,0.119063
Netherlands,Portugal,0.455505,0.000000,0.544495
Netherlands,Qatar,0.967679,0.000000,0.032321
Netherlands,Saudi Arabia,0.955357,0.000000,0.044643
Netherlands,Scotland,0.903302,0.000000,0.096698
Netherlands,Senegal,0.651041,0.000000,0.348959
Netherlands,South Africa,0.956529,0.000000,0.043471
Netherlands,South Korea,0.852552,0.000000,0.147448
Netherlands,Spain,0.356846,0.000000,0.643154
Netherlands,Sweden,0.76,0,0.24
Netherlands,Switzerland,0.724347,0.000000,0.275653
Netherlands,Tunisia,0.81,0,0.19
Netherlands,Turkey,0.731189,0.000000,0.268811
Netherlands,United States,0.768394,0.000000,0.231606
Netherlands,Uruguay,0.710540,0.000000,0.289460
Netherlands,Uzbekistan,0.948801,0.000000,0.051199
New Zealand,Norway,0.066709,0.000000,0.933291
New Zealand,Panama,0.356846,0.000000,0.643154
New Zealand,Paraguay,0.202614,0.000000,0.797386
New Zealand,Portugal,0.027927,0.000000,0.972073
New Zealand,Qatar,0.506955,0.000000,0.493045
New Zealand,Saudi Arabia,0.423610,0.000000,0.576390
New Zealand,Scotland,0.242890,0.000000,0.757110
New Zealand,Senegal,0.060214,0.000000,0.939786
New Zealand,South Africa,0.430418,0.000000,0.569582
New Zealand,South Korea,0.165673,0.000000,0.834327
New Zealand,Spain,0.018698,0.000000,0.981302
New Zealand,Sweden,0.199225,0.000000,0.800775
New Zealand,Switzerland,0.082774,0.000000,0.917226
New Zealand,Tunisia,0.326013,0.000000,0.673987
New Zealand,Turkey,0.085434,0.000000,0.914566
New Zealand,United States,0.102284,0.000000,0.897716
New Zealand,Uruguay,0.077747,0.000000,0.922253
New Zealand,Uzbekistan,0.388913,0.000000,0.611087
Norway,Panama,0.885877,0.000000,0.114123
Norway,Paraguay,0.780459,0.000000,0.219541
Norway,Portugal,0.286705,0.000000,0.713295
Norway,Qatar,0.935003,0.000000,0.064997
Norway,Saudi Arabia,0.911364,0.000000,0.088636
Norway,Scotland,0.817795,0.000000,0.182205
Norway,Senegal,0.61,0,0.39
Norway,South Africa,0.913586,0.000000,0.086414
Norway,South Korea,0.735318,0.000000,0.264682
Norway,Spain,0.210475,0.000000,0.789525
Norway,Sweden,0.776821,0.000000,0.223179
Norway,Switzerland,0.558022,0.000000,0.441978
Norway,Tunisia,0.871255,0.000000,0.128745
Norway,Turkey,0.566522,0.000000,0.433478
Norway,United States,0.614501,0.000000,0.385499
Norway,Uruguay,0.541161,0.000000,0.458839
Norway,Uzbekistan,0.899030,0.000000,0.100970
Panama,Paraguay,0.314113,0.000000,0.685887
Panama,Portugal,0.049231,0.000000,0.950769
Panama,Qatar,0.649513,0.000000,0.350487
Panama,Saudi Arabia,0.569818,0.000000,0.430182
Panama,Scotland,0.366370,0.000000,0.633630
Panama,Senegal,0.103523,0.000000,0.896477
Panama,South Africa,0.576624,0.000000,0.423376
Panama,South Korea,0.263564,0.000000,0.736436
Panama,Spain,0.033202,0.000000,0.966798
Panama,Sweden,0.309584,0.000000,0.690416
Panama,Switzerland,0.139895,0.000000,0.860105
Panama,Tunisia,0.465755,0.000000,0.534245
Panama,Turkey,0.144103,0.000000,0.855897
Panama,United States,0.170367,0.000000,0.829633
Panama,Uruguay,0.131898,0.000000,0.868102
Panama,Uzbekistan,0.534245,0.000000,0.465755
Paraguay,Portugal,0.101581,0.000000,0.898419
Paraguay,Qatar,0.801844,0.000000,0.198156
Paraguay,Saudi Arabia,0.743085,0.000000,0.256915
Paraguay,Scotland,0.558022,0.000000,0.441978
Paraguay,Senegal,0.201376,0.000000,0.798624
Paraguay,South Africa,0.748361,0.000000,0.251639
Paraguay,South Korea,0.438668,0.000000,0.561332
Paraguay,Spain,0.069758,0.000000,0.930242
Paraguay,Sweden,0.494723,0.000000,0.505277
Paraguay,Switzerland,0.262076,0.000000,0.737924
Paraguay,Tunisia,0.655604,0.000000,0.344396
Paraguay,Turkey,0.40,0,0.60
Paraguay,United States,0.31,0,0.69
Paraguay,Uruguay,0.249118,0.000000,0.750882
Paraguay,Uzbekistan,0.714666,0.000000,0.285334
Portugal,Qatar,0.972818,0.000000,0.027182
Portugal,Saudi Arabia,0.962379,0.000000,0.037621
Portugal,Scotland,0.917807,0.000000,0.082193
Portugal,Senegal,0.690416,0.000000,0.309584
Portugal,South Africa,0.963374,0.000000,0.036626
Portugal,South Korea,0.873605,0.000000,0.126395
Portugal,Spain,0.398762,0.000000,0.601238
Portugal,Sweden,0.896477,0.000000,0.103523
Portugal,Switzerland,0.758519,0.000000,0.241481
Portugal,Tunisia,0.943935,0.000000,0.056065
Portugal,Turkey,0.764789,0.000000,0.235211
Portugal,United States,0.798624,0.000000,0.201376
Portugal,Uruguay,0.745823,0.000000,0.254177
Portugal,Uzbekistan,0.90,0,0.10
Qatar,Saudi Arabia,0.416832,0.000000,0.583168
Qatar,Scotland,0.237810,0.000000,0.762190
Qatar,Senegal,0.058658,0.000000,0.941342
Qatar,South Africa,0.423610,0.000000,0.576390
Qatar,South Korea,0.161863,0.000000,0.838137
Qatar,Spain,0.018195,0.000000,0.981805
Qatar,Sweden,0.194823,0.000000,0.805177
Qatar,Switzerland,0.08,0,0.92
Qatar,Tunisia,0.319929,0.000000,0.680071
Qatar,Turkey,0.083285,0.000000,0.916715
Qatar,United States,0.099757,0.000000,0.900243
Qatar,Uruguay,0.075775,0.000000,0.924225
Qatar,Uzbekistan,0.382322,0.000000,0.617678
Saudi Arabia,Scotland,0.303871,0.000000,0.696129
Saudi Arabia,Senegal,0.080189,0.000000,0.919811
Saudi Arabia,South Africa,0.506955,0.000000,0.493045
Saudi Arabia,South Korea,0.212715,0.000000,0.787285
Saudi Arabia,Spain,0.04,0,0.96
Saudi Arabia,Sweden,0.252906,0.000000,0.747094
Saudi Arabia,Switzerland,0.109362,0.000000,0.890638
Saudi Arabia,Tunisia,0.396923,0.000000,0.603077
Saudi Arabia,Turkey,0.112772,0.000000,0.887228
Saudi Arabia,United States,0.134222,0.000000,0.865778
Saudi Arabia,Uruguay,0.16,0,0.84
Saudi Arabia,Uzbekistan,0.464084,0.000000,0.535916
Scotland,Senegal,0.166471,0.000000,0.833529
Scotland,South Africa,0.701982,0.000000,0.298018
Scotland,South Korea,0.382322,0.000000,0.617678
Scotland,Spain,0.056065,0.000000,0.943935
Scotland,Sweden,0.436779,0.000000,0.563221
Scotland,Switzerland,0.219541,0.000000,0.780459
Scotland,Tunisia,0.601238,0.000000,0.398762
Scotland,Turkey,0.225517,0.000000,0.774483
Scotland,United States,0.262076,0.000000,0.737924
Scotland,Uruguay,0.208093,0.000000,0.791907
Scotland,Uzbekistan,0.664858,0.000000,0.335142
Senegal,South Africa,0.921839,0.000000,0.078161
Senegal,South Korea,0.756050,0.000000,0.243950
Senegal,Spain,0.229225,0.000000,0.770775
Senegal,Sweden,0.795208,0.000000,0.204792
Senegal,Switzerland,0.584800,0.000000,0.415200
Senegal,Tunisia,0.883034,0.000000,0.116966
Senegal,Turkey,0.593161,0.000000,0.406839
Senegal,United States,0.640065,0.000000,0.359935
Senegal,Uruguay,0.568171,0.000000,0.431829
Senegal,Uzbekistan,0.908534,0.000000,0.091466
South Africa,South Korea,0.32,0,0.68
South Africa,Spain,0.024595,0.000000,0.975405
South Africa,Sweden,0.247685,0.000000,0.752315
South Africa,Switzerland,0.106682,0.000000,0.893318
South Africa,Tunisia,0.390282,0.000000,0.609718
South Africa,Turkey,0.110018,0.000000,0.889982
South Africa,United States,0.131021,0.000000,0.868979
South Africa,Uruguay,0.100362,0.000000,0.899638
South Africa,Uzbekistan,0.457172,0.000000,0.542828
South Korea,Spain,0.087557,0.000000,0.912443
South Korea,Sweden,0.556128,0.000000,0.443872
South Korea,Switzerland,0.312462,0.000000,0.687538
South Korea,Tunisia,0.708959,0.000000,0.291041
South Korea,Turkey,0.319929,0.000000,0.680071
South Korea,United States,0.364590,0.000000,0.635410
South Korea,Uruguay,0.298018,0.000000,0.701982
South Korea,Uzbekistan,0.762190,0.000000,0.237810
Spain,Sweden,0.928860,0.000000,0.071140
Spain,Switzerland,0.825664,0.000000,0.174336
Spain,Tunisia,0.962100,0.000000,0.037900
Spain,Turkey,0.830580,0.000000,0.169420
Spain,United States,0.856724,0.000000,0.143276
Spain,Uruguay,0.77,0,0.23
Spain,Uzbekistan,0.970930,0.000000,0.029070
Sweden,Switzerland,0.266179,0.000000,0.733821
